Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3929.9,3787.4,3863.1,3881.9
2,6767.7,6691.4,6840.1,6858.8
3,8102.7,7986.7,8420.1,8326.7
4,8545.3,8371.0,9151.6,9019.2
5,8130.1,7471.5,8852.3,8723.4
6,8305.4,7667.6,9060.9,8837.9
7,8557.8,8051.5,9187.6,9023.0
8,8770.0,8472.1,9414.1,9287.4
9,8827.4,8403.6,9529.9,9345.6
10,8817.3,8453.2,9507.3,9335.8
