Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3356.0,5268.5,4232.5,4029.5
2,6723.0,10517.1,8462.9,8062.6
3,9472.2,11904.9,11879.5,11080.4
4,11853.4,11884.4,13655.4,13784.5
5,11860.4,11893.9,13664.3,13654.4
6,11927.2,11883.6,13475.9,13615.9
7,11648.0,11781.1,13328.5,13383.3
8,11560.4,11840.7,13257.7,13552.3
9,11709.2,11829.5,13429.3,13492.5
10,11732.1,11900.1,13323.2,13535.4
