Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,10744.5,10990.4,12189.7,12125.1
2,12297.1,12000.5,14025.9,13911.6
3,12560.9,12067.9,14177.6,14029.4
4,12502.3,12197.8,14239.7,14144.8
5,11895.5,12230.8,14114.8,14049.0
6,12193.7,12231.8,14155.3,14146.9
7,12027.3,11981.6,13005.2,13491.8
8,12089.2,12079.8,13795.4,13705.0
9,12174.6,12168.6,13884.6,13893.5
10,12102.6,11953.8,13732.6,13734.9
