Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,11334.3,11659.1,12812.8,12805.1
2,14097.2,13683.3,16043.1,15941.5
3,13771.6,14200.1,15984.1,16026.1
4,13940.3,14097.8,16034.5,15814.7
5,14014.8,13931.7,16005.8,16084.9
6,14122.6,13716.1,16043.3,15997.8
7,14650.3,13702.9,16333.4,15806.5
8,14006.3,13835.7,15825.4,15785.8
9,14015.8,13811.7,15863.1,15988.4
10,13993.0,13826.5,15875.6,15864.4
