Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3363.9,5267.1,4239.2,4028.7
2,6713.4,10451.4,8446.9,8034.4
3,9323.2,11460.3,10561.3,9922.4
4,11786.1,11626.1,13625.6,13707.3
5,12029.5,11767.7,13601.2,13574.8
6,11833.6,11737.7,13530.6,13518.3
7,11169.1,11318.6,12973.1,13206.6
8,11748.3,11668.7,13369.6,13328.2
9,11776.9,11756.2,13411.3,13417.3
10,11766.0,11690.8,13297.1,13242.0
