Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,4177.7,4453.8,4638.5,4678.9
2,7367.8,7741.0,8155.2,8135.7
3,9006.1,9311.2,10237.7,10253.5
4,9638.0,9771.8,11000.1,11093.6
5,9687.0,9851.2,11304.2,11297.5
6,9630.7,9676.3,11261.0,11229.0
7,9543.9,9496.2,11143.8,11069.2
8,9576.4,9610.1,11169.2,11054.9
9,9764.8,9585.1,11196.5,11063.4
10,9743.6,9647.6,11230.2,11130.2
