Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3363.9,5290.2,4199.8,3995.9
2,6554.8,10381.4,8270.1,7885.9
3,9477.6,12517.7,11772.3,11222.6
4,12201.3,12722.9,14063.1,13964.4
5,12183.7,12644.8,14369.4,14415.2
6,11229.6,12067.3,12928.0,13065.8
7,11801.1,12357.0,13937.6,14183.6
8,11680.8,12266.9,13704.7,14107.5
9,11735.2,12208.1,13883.3,14022.0
10,11746.8,12111.0,13600.7,13925.2
