Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3363.5,5301.7,4243.5,4040.4
2,6703.6,10480.9,8438.3,8034.0
3,9056.1,11161.5,10904.9,10907.7
4,11897.7,11866.4,13639.1,13721.0
5,11926.3,11885.0,13669.9,13766.3
6,11842.2,11897.5,13470.5,13585.2
7,11690.1,11729.0,13270.7,13173.1
8,11758.2,11858.0,13359.3,13585.9
9,11789.1,11857.2,13332.2,13475.6
10,11781.7,11896.2,13216.6,13487.6
