Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3365.2,5274.0,4167.8,3908.1
2,6547.3,10292.6,8391.1,8033.4
3,9463.8,11793.8,11874.7,11307.8
4,11795.9,11641.6,13663.0,13726.1
5,11918.9,11732.9,13584.0,13555.7
6,11895.2,11714.6,13559.0,13422.3
7,11849.0,11721.7,13570.4,13432.1
8,11790.4,11648.6,13440.0,13292.4
9,11769.1,11690.3,13441.8,13401.8
10,11747.7,11690.7,13327.7,13350.4
