Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,10747.6,10995.4,12194.0,12126.8
2,12242.9,11958.6,13961.2,13866.2
3,12172.8,12057.3,14083.8,14058.2
4,12500.3,12205.4,14191.7,14106.8
5,11898.6,12224.1,14079.6,14160.6
6,12232.5,12235.8,14157.7,14140.6
7,11770.4,11902.2,13299.0,13514.6
8,11934.9,12037.2,13669.6,13638.9
9,12136.1,12182.8,13869.4,13858.3
10,12102.5,11931.8,13727.2,13761.3
