Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,1501.3,1486.2,2441.7,2452.0
2,1438.0,1436.2,2155.2,2176.2
3,1418.3,1418.0,2097.7,2126.0
4,1398.4,1397.9,2044.8,2073.7
5,1370.3,1380.3,2002.1,2040.8
6,1350.8,1364.7,1973.1,2009.6
7,1338.1,1349.2,1939.5,1974.9
8,1320.0,1335.5,1914.7,1945.2
9,1304.0,1315.1,1879.2,1904.6
10,1282.1,1296.7,1836.3,1859.4
