Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3363.4,5293.7,4193.5,3996.4
2,6644.9,10377.3,7574.0,7785.0
3,9465.4,12478.1,11779.3,11231.0
4,12168.4,12704.4,14242.1,14154.3
5,12141.2,12585.2,14268.2,14344.6
6,11847.6,12145.5,13479.0,13404.1
7,11855.6,12324.7,14024.3,14171.9
8,11692.1,12241.9,13830.9,14040.4
9,11652.4,12197.5,13737.4,13992.7
10,11787.1,12118.1,13665.2,13894.5
