Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,639.2,944.9,1511.7,1257.1
2,758.5,339.1,1219.5,938.2
3,770.2,230.6,1085.4,614.9
4,719.0,199.2,1014.9,547.3
5,702.2,192.2,982.2,521.3
6,650.4,192.8,935.7,506.0
7,591.1,194.9,897.8,487.7
8,551.5,196.4,870.7,473.9
9,532.6,197.7,861.4,460.4
10,520.6,198.4,844.8,446.9
