Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,11332.6,11658.2,12803.2,12816.7
2,14022.1,13780.6,15994.3,15900.7
3,13952.5,13975.3,16095.8,16033.0
4,13812.5,14077.3,16117.8,16202.2
5,13949.0,14117.3,16262.8,16194.9
6,13902.8,14045.2,16088.5,16102.5
7,14068.8,13880.5,16085.8,16040.1
8,13929.2,13932.1,15897.9,15834.6
9,14126.7,14000.1,16038.3,16083.2
10,13897.2,13937.8,15985.1,16011.8
