Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3365.7,5291.8,4211.3,4027.6
2,6332.5,9861.0,7747.6,7543.9
3,9466.8,11778.1,11882.1,11315.5
4,11786.8,11687.0,13695.3,13715.6
5,11939.3,11725.0,13625.6,13544.2
6,10849.7,11170.5,13551.7,13421.7
7,11782.8,11745.4,13420.7,13416.4
8,11828.8,11661.4,13336.3,13220.5
9,11681.8,11743.5,13424.8,13381.7
10,11517.9,11656.7,13334.3,13281.9
