Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7895.7,7483.2,8184.1,7622.2
2,10526.6,8602.3,10563.7,9139.3
3,10360.6,8681.9,10658.2,9182.9
4,10787.7,8416.7,10603.7,9041.3
5,10439.2,8351.3,10492.4,9054.4
6,10577.1,7863.6,10391.1,9210.2
7,10396.3,8613.9,10504.0,8820.0
8,10304.4,8173.9,10372.9,8915.6
9,10190.2,8154.1,10331.2,8826.4
10,10341.3,8106.4,10395.9,8835.4
