Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,10747.6,10994.4,12190.3,12126.5
2,12283.4,11957.1,13998.5,13911.8
3,12546.4,12049.5,14104.8,14063.0
4,12464.1,12267.0,14176.1,14071.3
5,11959.0,12113.8,14061.6,14101.6
6,12008.3,12215.9,14187.9,14116.4
7,11900.1,11961.5,13204.6,13373.6
8,12085.3,12066.1,13821.6,13775.0
9,12117.5,12094.5,13865.5,13837.5
10,12080.9,11919.7,13698.6,13664.0
