Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3361.0,5296.5,4236.3,4037.5
2,6711.1,10493.6,8447.7,8044.5
3,9469.0,11960.0,11855.1,11061.3
4,11939.6,11883.5,13606.7,13771.3
5,11988.9,11904.2,13636.9,13653.9
6,11892.4,11907.0,13464.0,13696.9
7,11806.9,11849.2,13224.2,13289.6
8,11752.2,11875.5,13365.0,13492.2
9,11680.1,11773.1,13379.5,13451.5
10,11783.4,11870.7,13302.7,13443.5
