Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3362.1,5292.3,4243.3,4039.4
2,6704.7,10487.6,8449.2,7893.9
3,9471.7,11838.3,11874.4,11060.1
4,11851.2,11889.5,13684.7,13790.4
5,11955.4,11904.5,13647.1,13699.7
6,11834.2,11862.8,13419.8,13590.7
7,11744.1,11852.9,13177.4,13316.8
8,11602.4,11899.3,13221.1,13514.3
9,11724.4,11875.8,13463.4,13541.4
10,11828.7,11903.4,13305.6,13536.5
