Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,640.0,946.2,1517.0,1260.2
2,732.8,337.6,1220.0,937.1
3,745.3,230.5,1088.3,618.3
4,726.4,199.8,1027.7,533.8
5,674.3,192.5,984.8,529.4
6,629.6,193.1,939.5,510.5
7,571.7,194.7,900.2,491.9
8,536.5,197.1,879.8,465.7
9,517.1,198.0,861.7,456.2
10,507.6,199.3,846.2,444.2
