Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3365.4,5283.2,4243.8,4039.1
2,6705.0,10485.5,8451.3,8054.6
3,8529.9,11846.9,11488.9,10075.0
4,11991.8,11870.5,13638.0,13719.2
5,11900.9,11930.8,13716.2,13617.0
6,11845.9,11850.7,13476.3,13649.4
7,11765.6,11803.8,13197.5,13183.8
8,11727.6,11883.8,13393.4,13531.6
9,11770.6,11829.1,13362.0,13557.9
10,11765.7,11858.9,13293.4,13514.6
