Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,1506.9,1487.0,2451.4,2454.5
2,1446.2,1441.1,2169.4,2188.6
3,1421.0,1417.4,2111.7,2135.0
4,1389.0,1384.4,2052.8,2073.9
5,1384.5,1380.0,2025.4,2043.0
6,1368.3,1364.6,1996.9,2010.8
7,1354.0,1351.2,1965.8,1973.9
8,1336.0,1336.0,1936.0,1943.4
9,1315.0,1313.1,1900.9,1905.9
10,1292.0,1295.3,1854.0,1853.0
