Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7646.9,7112.9,7880.6,7173.2
2,9161.1,7495.4,9133.5,7932.9
3,9458.1,7420.1,9216.7,7654.5
4,9290.7,7437.4,9229.2,7680.3
5,9236.1,7384.6,9127.8,7653.1
6,9193.9,7258.4,9140.7,7548.5
7,9127.1,7009.8,8688.5,6789.0
8,9086.9,6995.8,8950.2,7392.5
9,9044.9,6840.2,8999.6,7318.3
10,8911.7,6699.4,8985.9,7203.5
