Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3365.3,5291.9,4200.3,3998.8
2,6666.9,10319.6,8268.4,7897.1
3,9485.2,12457.0,11771.7,11223.6
4,12133.7,12691.1,14199.3,14042.6
5,11980.5,12436.3,14131.5,14343.5
6,12018.2,12430.9,14165.5,14298.1
7,11839.9,12343.2,13937.8,14174.2
8,11585.8,12182.4,13721.7,14024.6
9,11815.8,12161.6,13795.2,14002.0
10,11887.3,12118.9,13821.5,13879.2
