Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3366.5,5282.4,4105.9,3870.9
2,6633.2,10326.8,8222.2,7843.0
3,9477.4,12536.1,11745.5,11228.1
4,12189.8,12719.7,14180.0,14096.7
