Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3363.8,5266.2,4235.3,4020.5
2,6702.2,10444.3,8445.3,8025.0
3,9456.8,11789.1,11761.7,11311.6
4,11797.4,11640.0,13660.5,13664.9
5,11964.5,11760.1,13665.7,13533.8
6,11838.3,11805.6,13528.2,13416.7
7,11747.7,11739.4,13506.7,13380.2
8,11841.1,11652.0,13365.3,13321.3
9,11804.0,11726.8,13380.3,13393.6
10,11788.4,11659.1,13347.3,13326.4
