Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7892.9,7483.0,8184.1,7626.9
2,10527.9,8587.2,10581.6,9128.1
3,10333.5,8684.7,10627.4,9164.6
4,10773.6,8455.7,10619.7,9028.3
5,10388.1,8416.6,10522.6,9043.6
6,10695.2,7800.2,10439.4,9241.7
7,10318.1,8655.3,10464.8,8769.9
8,10317.2,8308.2,10385.8,8833.9
9,10264.3,8101.1,10311.2,8842.8
10,10382.9,7986.2,10365.9,8793.8
