Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3365.3,5278.7,4235.3,4031.4
2,6665.8,10432.6,8229.1,6461.0
3,9463.9,11826.8,11857.7,11307.3
4,11727.0,11686.5,13692.9,13720.4
5,11930.1,11727.5,13539.8,13577.1
6,11205.6,11120.9,12417.5,12746.0
7,11744.1,11721.7,13540.0,13590.0
8,11807.5,11690.4,13300.5,13288.2
9,11807.1,11760.5,13413.7,13413.2
10,11736.9,11591.3,13278.2,13319.1
