Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,642.0,946.6,1515.8,1260.8
2,735.9,337.6,1219.4,936.1
3,752.5,230.6,1087.4,617.4
4,739.6,199.3,1029.6,539.6
5,691.7,192.2,987.2,524.7
6,635.6,192.9,939.4,509.2
7,575.9,194.8,900.6,491.8
8,529.8,196.9,874.6,468.3
9,521.0,198.0,863.3,459.8
10,511.5,199.1,846.2,444.6
