Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,1506.6,1488.8,2453.9,2454.9
2,1446.0,1440.9,2170.9,2186.4
3,1420.2,1417.3,2110.1,2132.2
4,1390.0,1385.2,2053.4,2073.8
5,1383.8,1379.7,2024.7,2041.5
6,1367.5,1364.5,1995.4,2009.8
7,1354.2,1351.2,1968.4,1979.3
8,1336.9,1332.6,1936.0,1947.6
9,1316.3,1315.8,1900.7,1909.7
10,1295.2,1294.3,1853.1,1857.0
