Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7898.5,7481.4,8184.6,7625.9
2,10516.4,8624.8,10643.7,9189.5
3,10612.2,8602.8,10650.1,9175.7
4,10649.5,8506.2,10719.1,9091.4
5,10565.0,8453.9,10595.1,9067.2
6,10456.8,8357.2,10515.1,8994.9
7,10456.3,8240.7,10407.3,8959.4
8,10296.1,8206.2,10461.9,8948.6
9,10433.5,8156.9,10500.9,8966.7
10,10322.6,8066.6,10460.6,8894.7
