Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7656.1,7100.8,7889.3,7176.6
2,9100.8,7437.4,9084.8,7835.4
3,9391.5,7438.5,9244.2,7825.4
4,9258.5,7348.5,9246.2,7869.2
5,9244.3,7307.6,9177.0,7844.5
6,9181.4,7256.6,9186.1,7816.9
7,9097.4,7119.9,9003.4,7674.4
8,8990.6,7054.4,8959.4,7692.0
9,9003.8,7015.7,9022.4,7680.5
10,8919.2,6910.6,8951.0,7607.3
