Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3361.6,5292.1,4195.9,3997.5
2,6595.5,10365.5,8252.5,7840.2
3,9478.7,12473.5,11496.1,11235.6
4,12156.9,12678.4,14230.4,14020.9
5,11916.5,12615.7,14344.5,14397.6
6,11965.2,12476.8,14098.3,14277.9
7,11700.2,12268.2,13973.6,14173.3
8,11685.5,12249.4,13806.5,14048.5
9,11741.4,12168.2,13821.6,13998.3
10,11819.9,12144.7,13676.7,13905.2
