Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,1514.8,1467.9,2456.1,2436.3
2,1448.8,1421.1,2176.4,2164.2
3,1418.9,1396.8,2106.8,2107.2
4,1382.1,1370.6,2038.7,2050.7
5,1371.5,1364.8,2010.1,2019.5
6,1346.5,1348.7,1969.7,1988.1
7,1339.8,1334.6,1945.1,1955.0
8,1338.2,1317.6,1937.1,1927.4
9,1321.3,1300.8,1899.9,1886.2
10,1299.1,1281.5,1858.9,1847.6
