Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7647.5,7113.2,7879.4,7173.0
2,9170.2,7516.5,9143.7,8018.7
3,9448.3,7417.1,9219.2,7664.6
4,9286.6,7420.6,9225.4,7660.1
5,9241.3,7309.3,9124.5,7636.4
6,9191.9,7238.3,9138.1,7544.8
7,9110.2,6989.2,8627.4,6796.0
8,9098.8,6951.0,8964.8,7372.2
9,9038.5,6811.8,9003.0,7299.6
10,8917.7,6697.8,8970.1,7197.4
