Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,10743.0,10997.2,12195.2,12128.2
2,12313.1,12010.6,14036.5,13920.9
3,12527.0,12061.5,14197.6,14033.8
4,12535.7,12289.6,14261.2,14154.7
5,11778.0,12160.9,14079.5,14166.2
6,12186.4,12227.2,14157.6,14171.1
7,12044.5,11992.8,13222.9,13602.0
8,12064.0,12137.9,13863.3,13762.9
9,12137.1,12159.5,13806.3,13776.1
10,12138.8,11965.3,13668.1,13715.4
