Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,10746.7,10999.5,12186.9,12129.2
2,12288.6,11951.2,14020.7,13901.2
3,12549.2,12107.3,14122.0,14013.9
4,12523.8,12249.7,14261.8,14151.9
5,11974.1,12293.9,14085.4,14097.8
6,12159.6,12170.8,14062.4,14118.8
7,11766.8,11967.9,13314.8,13529.6
8,12091.3,12060.4,13786.2,13721.0
9,12182.1,12158.9,13861.0,13917.3
10,12101.2,11950.1,13745.2,13722.6
