Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,1505.4,1487.4,2452.3,2455.9
2,1445.4,1441.6,2172.3,2188.3
3,1420.7,1418.3,2110.9,2133.1
4,1389.9,1385.4,2051.6,2071.8
5,1383.4,1379.5,2027.2,2043.1
6,1367.7,1364.2,1997.1,2011.7
7,1354.0,1351.4,1969.9,1978.2
8,1335.1,1333.8,1935.1,1942.8
9,1313.8,1316.3,1900.0,1908.3
10,1295.2,1296.0,1853.2,1854.6
