Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,1510.1,1491.8,2451.1,2456.4
2,1448.3,1442.3,2163.1,2181.7
3,1427.8,1422.2,2112.3,2137.0
4,1409.5,1402.8,2058.3,2085.4
5,1388.5,1387.1,2029.6,2049.7
6,1370.3,1373.0,1998.8,2014.7
7,1357.2,1355.0,1968.7,1980.0
8,1336.1,1336.9,1935.4,1946.5
9,1316.4,1318.6,1903.1,1904.3
10,1295.7,1299.4,1854.0,1860.7
