Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7646.6,7115.0,7884.3,7176.3
2,9146.9,7500.6,9122.1,7942.6
3,9457.5,7469.4,9224.3,7659.4
4,9244.4,7423.4,9189.1,7655.1
5,9232.2,7352.9,9129.5,7642.1
6,9196.9,7258.9,9139.9,7560.4
7,9107.8,6966.7,8606.4,6847.7
8,9046.0,6929.2,8981.6,7343.6
9,9037.5,6830.4,8994.8,7299.3
10,8929.8,6694.3,8975.9,7233.7
