Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7902.0,7483.5,8188.9,7627.1
2,10507.9,8596.3,10634.7,9169.9
3,10616.6,8615.2,10669.0,9154.7
4,10612.2,8487.9,10664.4,9093.6
5,10594.8,8418.1,10567.8,9060.8
6,10470.7,8343.4,10543.7,9000.5
7,10473.9,8255.5,10487.6,8977.8
8,10433.6,8195.7,10415.5,8947.1
9,10434.1,8099.8,10463.3,8904.8
10,10373.3,8064.5,10456.6,8878.6
