Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,3364.0,5278.8,4193.2,3946.4
2,6648.0,10411.9,8292.2,7915.6
3,9481.2,12490.7,11738.2,11236.2
4,10830.1,12482.4,12741.6,13301.9
5,12191.0,12642.8,14290.6,14369.9
6,11957.2,12495.7,14148.9,14293.5
7,11734.3,12365.9,13994.2,14192.9
8,11736.7,12266.0,13912.7,14065.3
9,11749.9,12237.6,13822.6,14011.5
10,11778.1,12144.9,13759.2,13841.5
