Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,10751.5,10993.6,12194.3,12129.1
2,12289.7,11696.9,14010.1,13890.4
3,12570.0,12112.8,14150.3,14027.5
4,12501.6,12302.6,14263.4,14159.0
5,11951.5,12231.6,14274.4,14051.5
6,12144.9,12152.8,14161.3,14114.2
7,11851.6,11922.1,13167.3,13495.4
8,12070.1,12011.8,13748.6,13784.1
9,12093.2,12155.8,13900.7,13887.0
10,11986.6,11874.4,13636.7,13718.2
