Number of Threads,Copy Rate (MB/s),Scale Rate (MB/s),Add Rate (MB/s),Triad Rate (MB/s)
1,7658.1,7100.5,7891.0,7176.5
2,9123.8,7444.9,9122.6,7863.0
3,9394.4,7433.8,9249.9,7913.9
4,9245.9,7336.5,9231.1,7857.9
5,9247.8,7316.8,9188.2,7847.0
6,9173.8,7227.2,9190.4,7816.7
7,9067.7,7099.4,8961.9,7668.7
8,9038.8,7057.4,8979.2,7694.1
9,9003.9,6985.5,8998.1,7657.7
10,8929.6,6898.3,8943.0,7585.9
